file,rel_path,porosity,shift,target_peak,offset,status
6-6-22_z1088_y456_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y456_x498.npy,0.2211456298828125,-6,149,28,ok
6-6-22_z1088_y456_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y456_x562.npy,0.19549041986465454,-8,149,28,ok
6-6-22_z1088_y456_x626.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y456_x626.npy,0.13550156354904175,-10,149,28,ok
6-6-22_z1088_y520_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y520_x242.npy,0.10047221183776855,-10,149,28,ok
6-6-22_z1088_y520_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y520_x306.npy,0.1405739188194275,-6,149,28,ok
6-6-22_z1088_y520_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y520_x370.npy,0.19805163145065308,-6,149,28,ok
6-6-22_z1088_y520_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y520_x434.npy,0.2037755846977234,-5,149,28,ok
6-6-22_z1088_y520_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y520_x498.npy,0.20365208387374878,-5,149,28,ok
6-6-22_z1088_y520_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y520_x562.npy,0.19193583726882935,-8,149,28,ok
6-6-22_z1088_y584_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y584_x242.npy,0.060009777545928955,-10,149,28,ok
6-6-22_z1088_y584_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y584_x306.npy,0.10879039764404297,-9,149,28,ok
6-6-22_z1088_y584_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y584_x370.npy,0.15135103464126587,-8,149,28,ok
6-6-22_z1088_y584_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y584_x434.npy,0.16570019721984863,-7,149,28,ok
6-6-22_z1088_y584_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y584_x498.npy,0.1832553744316101,-7,149,28,ok
6-6-22_z1088_y584_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y584_x562.npy,0.1622077226638794,-8,149,28,ok
6-6-22_z1088_y648_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y648_x306.npy,0.06907832622528076,-10,149,28,ok
6-6-22_z1088_y648_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y648_x370.npy,0.09003478288650513,-8,149,28,ok
6-6-22_z1088_y648_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y648_x434.npy,0.11057430505752563,-8,149,28,ok
6-6-22_z1088_y648_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y648_x498.npy,0.12585872411727905,-8,149,28,ok
6-6-22_z1088_y712_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y712_x370.npy,0.06733715534210205,-13,149,28,ok
6-6-22_z1088_y712_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1088_y712_x434.npy,0.08172166347503662,-11,149,28,ok
6-6-22_z1152_y289_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y289_x306.npy,0.25505805015563965,-20,149,28,ok
6-6-22_z1152_y289_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y289_x370.npy,0.2983883023262024,-20,149,28,ok
6-6-22_z1152_y289_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y289_x434.npy,0.2881384491920471,-19,149,28,ok
6-6-22_z1152_y353_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y353_x306.npy,0.1467614769935608,-1,149,28,ok
6-6-22_z1152_y353_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y353_x370.npy,0.14924252033233643,2,149,28,ok
6-6-22_z1152_y353_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y353_x434.npy,0.13745808601379395,4,149,28,ok
6-6-22_z1152_y353_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y353_x498.npy,0.2080075740814209,-10,149,28,ok
6-6-22_z1152_y353_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y353_x562.npy,0.15776097774505615,-13,149,28,ok
6-6-22_z1152_y417_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y417_x242.npy,0.12246066331863403,-9,149,28,ok
6-6-22_z1152_y417_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y417_x306.npy,0.15237265825271606,-2,149,28,ok
6-6-22_z1152_y417_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y417_x370.npy,0.17765545845031738,-1,149,28,ok
6-6-22_z1152_y417_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y417_x434.npy,0.18311858177185059,-1,149,28,ok
6-6-22_z1152_y417_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y417_x498.npy,0.206839919090271,-7,149,28,ok
6-6-22_z1152_y417_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y417_x562.npy,0.15566718578338623,-9,149,28,ok
6-6-22_z1152_y481_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y481_x242.npy,0.09031689167022705,-6,149,28,ok
6-6-22_z1152_y481_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y481_x306.npy,0.13502287864685059,-4,149,28,ok
6-6-22_z1152_y481_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y481_x370.npy,0.1562144160270691,-1,149,28,ok
6-6-22_z1152_y481_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y481_x434.npy,0.17213326692581177,-2,149,28,ok
6-6-22_z1152_y481_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y481_x498.npy,0.1819601058959961,-5,149,28,ok
6-6-22_z1152_y481_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y481_x562.npy,0.16371482610702515,-8,149,28,ok
6-6-22_z1152_y481_x626.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y481_x626.npy,0.11257493495941162,-9,149,28,ok
6-6-22_z1152_y545_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y545_x242.npy,0.06486481428146362,-8,149,28,ok
6-6-22_z1152_y545_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y545_x306.npy,0.09654903411865234,-6,149,28,ok
6-6-22_z1152_y545_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y545_x370.npy,0.1268826127052307,-5,149,28,ok
6-6-22_z1152_y545_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y545_x434.npy,0.1486009955406189,-5,149,28,ok
6-6-22_z1152_y545_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y545_x498.npy,0.15394490957260132,-5,149,28,ok
6-6-22_z1152_y545_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y545_x562.npy,0.1475071907043457,-8,149,28,ok
6-6-22_z1152_y609_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y609_x242.npy,0.027290284633636475,-8,149,28,ok
6-6-22_z1152_y609_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y609_x306.npy,0.046553850173950195,-7,149,28,ok
6-6-22_z1152_y609_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y609_x370.npy,0.07692134380340576,-7,149,28,ok
6-6-22_z1152_y609_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y609_x434.npy,0.09933173656463623,-6,149,28,ok
6-6-22_z1152_y609_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y609_x498.npy,0.12501627206802368,-7,149,28,ok
6-6-22_z1152_y609_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y609_x562.npy,0.1216534972190857,-8,149,28,ok
6-6-22_z1152_y673_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y673_x306.npy,0.09918785095214844,-23,149,28,ok
6-6-22_z1152_y673_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y673_x370.npy,0.04665422439575195,-7,149,28,ok
6-6-22_z1152_y673_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y673_x434.npy,0.06803172826766968,-7,149,28,ok
6-6-22_z1152_y737_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1152_y737_x370.npy,0.054287075996398926,-23,149,28,ok
6-6-22_z1216_y289_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y289_x306.npy,0.2780447006225586,-20,149,28,ok
6-6-22_z1216_y289_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y289_x370.npy,0.3173947334289551,-19,149,28,ok
6-6-22_z1216_y289_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y289_x434.npy,0.284798264503479,-15,149,28,ok
6-6-22_z1216_y353_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y353_x306.npy,0.17781317234039307,-2,149,28,ok
6-6-22_z1216_y353_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y353_x370.npy,0.20718985795974731,-2,149,28,ok
6-6-22_z1216_y353_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y353_x434.npy,0.20841306447982788,-2,149,28,ok
6-6-22_z1216_y353_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y353_x498.npy,0.22836333513259888,-8,149,28,ok
6-6-22_z1216_y353_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y353_x562.npy,0.16363060474395752,-10,149,28,ok
6-6-22_z1216_y417_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y417_x242.npy,0.1255495548248291,-8,149,28,ok
6-6-22_z1216_y417_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y417_x306.npy,0.16648173332214355,-2,149,28,ok
6-6-22_z1216_y417_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y417_x370.npy,0.19988030195236206,-2,149,28,ok
6-6-22_z1216_y417_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y417_x434.npy,0.20214015245437622,-2,149,28,ok
6-6-22_z1216_y417_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y417_x498.npy,0.19688284397125244,-5,149,28,ok
6-6-22_z1216_y417_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y417_x562.npy,0.13762271404266357,-8,149,28,ok
6-6-22_z1216_y481_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y481_x242.npy,0.0855206847190857,-5,149,28,ok
6-6-22_z1216_y481_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y481_x306.npy,0.12729716300964355,-2,149,28,ok
6-6-22_z1216_y481_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y481_x370.npy,0.1644347906112671,-2,149,28,ok
6-6-22_z1216_y481_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y481_x434.npy,0.1684221625328064,-2,149,28,ok
6-6-22_z1216_y481_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y481_x498.npy,0.16725128889083862,-5,149,28,ok
6-6-22_z1216_y481_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y481_x562.npy,0.1260107159614563,-8,149,28,ok
6-6-22_z1216_y481_x626.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y481_x626.npy,0.07455283403396606,-9,149,28,ok
6-6-22_z1216_y545_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y545_x242.npy,0.06471002101898193,-7,149,28,ok
6-6-22_z1216_y545_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y545_x306.npy,0.09596091508865356,-5,149,28,ok
6-6-22_z1216_y545_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y545_x370.npy,0.1244996190071106,-5,149,28,ok
6-6-22_z1216_y545_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y545_x434.npy,0.13468748331069946,-5,149,28,ok
6-6-22_z1216_y545_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y545_x498.npy,0.13452690839767456,-6,149,28,ok
6-6-22_z1216_y545_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y545_x562.npy,0.10628002882003784,-8,149,28,ok
6-6-22_z1216_y609_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y609_x242.npy,0.09468615055084229,-23,149,28,ok
6-6-22_z1216_y609_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y609_x306.npy,0.04281121492385864,-6,149,28,ok
6-6-22_z1216_y609_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y609_x370.npy,0.07092589139938354,-6,149,28,ok
6-6-22_z1216_y609_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y609_x434.npy,0.09215980768203735,-6,149,28,ok
6-6-22_z1216_y609_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y609_x498.npy,0.11031252145767212,-8,149,28,ok
6-6-22_z1216_y609_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y609_x562.npy,0.09490054845809937,-9,149,28,ok
6-6-22_z1216_y673_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y673_x306.npy,0.08103835582733154,-23,149,28,ok
6-6-22_z1216_y673_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y673_x370.npy,0.04811733961105347,-8,149,28,ok
6-6-22_z1216_y673_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y673_x434.npy,0.06699490547180176,-8,149,28,ok
6-6-22_z1216_y673_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y673_x498.npy,0.08633977174758911,-10,149,28,ok
6-6-22_z1216_y737_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1216_y737_x370.npy,0.04455137252807617,-22,149,28,ok
6-6-22_z1280_y289_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y289_x306.npy,0.2667471766471863,-20,149,28,ok
6-6-22_z1280_y289_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y289_x370.npy,0.33916711807250977,-22,149,28,ok
6-6-22_z1280_y289_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y289_x434.npy,0.34437114000320435,-22,149,28,ok
6-6-22_z1280_y353_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y353_x306.npy,0.1673148274421692,-2,149,28,ok
6-6-22_z1280_y353_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y353_x370.npy,0.19924014806747437,-2,149,28,ok
6-6-22_z1280_y353_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y353_x434.npy,0.20340031385421753,-2,149,28,ok
6-6-22_z1280_y353_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y353_x498.npy,0.23044168949127197,-7,149,28,ok
6-6-22_z1280_y353_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y353_x562.npy,0.16889816522598267,-8,149,28,ok
6-6-22_z1280_y417_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y417_x242.npy,0.09879231452941895,-6,149,28,ok
6-6-22_z1280_y417_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y417_x306.npy,0.15550082921981812,-2,149,28,ok
6-6-22_z1280_y417_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y417_x370.npy,0.19225972890853882,-2,149,28,ok
6-6-22_z1280_y417_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y417_x434.npy,0.19348573684692383,-2,149,28,ok
6-6-22_z1280_y417_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y417_x498.npy,0.1994009017944336,-5,149,28,ok
6-6-22_z1280_y417_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y417_x562.npy,0.13581353425979614,-7,149,28,ok
6-6-22_z1280_y481_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y481_x242.npy,0.06979715824127197,-4,149,28,ok
6-6-22_z1280_y481_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y481_x306.npy,0.11819720268249512,-2,149,28,ok
6-6-22_z1280_y481_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y481_x370.npy,0.15584027767181396,-2,149,28,ok
6-6-22_z1280_y481_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y481_x434.npy,0.15801185369491577,-2,149,28,ok
6-6-22_z1280_y481_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y481_x498.npy,0.16458147764205933,-5,149,28,ok
6-6-22_z1280_y481_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y481_x562.npy,0.1183127760887146,-7,149,28,ok
6-6-22_z1280_y481_x626.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y481_x626.npy,0.06779927015304565,-8,149,28,ok
6-6-22_z1280_y545_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y545_x242.npy,0.05539298057556152,-7,149,28,ok
6-6-22_z1280_y545_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y545_x306.npy,0.08727926015853882,-5,149,28,ok
6-6-22_z1280_y545_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y545_x370.npy,0.10893517732620239,-3,149,28,ok
6-6-22_z1280_y545_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y545_x434.npy,0.12370556592941284,-5,149,28,ok
6-6-22_z1280_y545_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y545_x498.npy,0.12073373794555664,-5,149,28,ok
6-6-22_z1280_y545_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y545_x562.npy,0.09813195466995239,-8,149,28,ok
6-6-22_z1280_y609_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y609_x242.npy,0.08544844388961792,-23,149,28,ok
6-6-22_z1280_y609_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y609_x306.npy,0.04137700796127319,-6,149,28,ok
6-6-22_z1280_y609_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y609_x370.npy,0.06623917818069458,-5,149,28,ok
6-6-22_z1280_y609_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y609_x434.npy,0.07991170883178711,-5,149,28,ok
6-6-22_z1280_y609_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y609_x498.npy,0.09620994329452515,-8,149,28,ok
6-6-22_z1280_y609_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y609_x562.npy,0.08401280641555786,-10,149,28,ok
6-6-22_z1280_y673_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y673_x306.npy,0.06877440214157104,-22,149,28,ok
6-6-22_z1280_y673_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y673_x370.npy,0.10086393356323242,-21,149,28,ok
6-6-22_z1280_y673_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y673_x434.npy,0.058701395988464355,-8,149,28,ok
6-6-22_z1280_y673_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y673_x498.npy,0.07524645328521729,-11,149,28,ok
6-6-22_z1280_y737_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1280_y737_x370.npy,0.044979214668273926,-23,149,28,ok
6-6-22_z1344_y289_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y289_x306.npy,0.24984639883041382,-21,149,28,ok
6-6-22_z1344_y289_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y289_x370.npy,0.3051900267601013,-22,149,28,ok
6-6-22_z1344_y289_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y289_x434.npy,0.3281799554824829,-24,149,28,ok
6-6-22_z1344_y353_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y353_x306.npy,0.15710753202438354,-2,149,28,ok
6-6-22_z1344_y353_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y353_x370.npy,0.18635743856430054,-2,149,28,ok
6-6-22_z1344_y353_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y353_x434.npy,0.1887781023979187,-2,149,28,ok
6-6-22_z1344_y353_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y353_x498.npy,0.20060718059539795,-6,149,28,ok
6-6-22_z1344_y417_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y417_x242.npy,0.10134708881378174,-7,149,28,ok
6-6-22_z1344_y417_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y417_x306.npy,0.15785861015319824,-4,149,28,ok
6-6-22_z1344_y417_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y417_x370.npy,0.18002849817276,-2,149,28,ok
6-6-22_z1344_y417_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y417_x434.npy,0.1781138777732849,-2,149,28,ok
6-6-22_z1344_y417_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y417_x498.npy,0.16991758346557617,-4,149,28,ok
6-6-22_z1344_y417_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y417_x562.npy,0.11708474159240723,-6,149,28,ok
6-6-22_z1344_y481_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y481_x242.npy,0.07507520914077759,-6,149,28,ok
6-6-22_z1344_y481_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y481_x306.npy,0.12260204553604126,-4,149,28,ok
6-6-22_z1344_y481_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y481_x370.npy,0.1458069086074829,-2,149,28,ok
6-6-22_z1344_y481_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y481_x434.npy,0.1456950306892395,-2,149,28,ok
6-6-22_z1344_y481_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y481_x498.npy,0.13783276081085205,-4,149,28,ok
6-6-22_z1344_y481_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y481_x562.npy,0.10231930017471313,-7,149,28,ok
6-6-22_z1344_y481_x626.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y481_x626.npy,0.05658310651779175,-8,149,28,ok
6-6-22_z1344_y545_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y545_x242.npy,0.05251359939575195,-7,149,28,ok
6-6-22_z1344_y545_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y545_x306.npy,0.08322590589523315,-5,149,28,ok
6-6-22_z1344_y545_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y545_x370.npy,0.10386472940444946,-4,149,28,ok
6-6-22_z1344_y545_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y545_x434.npy,0.10343140363693237,-4,149,28,ok
6-6-22_z1344_y545_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y545_x498.npy,0.10200810432434082,-6,149,28,ok
6-6-22_z1344_y545_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y545_x562.npy,0.07635056972503662,-8,149,28,ok
6-6-22_z1344_y609_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y609_x242.npy,0.06454700231552124,-21,149,28,ok
6-6-22_z1344_y609_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y609_x306.npy,0.03846544027328491,-7,149,28,ok
6-6-22_z1344_y609_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y609_x370.npy,0.058036983013153076,-6,149,28,ok
6-6-22_z1344_y609_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y609_x434.npy,0.06582707166671753,-6,149,28,ok
6-6-22_z1344_y609_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y609_x498.npy,0.07058060169219971,-8,149,28,ok
6-6-22_z1344_y609_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y609_x562.npy,0.06027501821517944,-10,149,28,ok
6-6-22_z1344_y673_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y673_x306.npy,0.06758731603622437,-22,149,28,ok
6-6-22_z1344_y673_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y673_x370.npy,0.033732056617736816,-8,149,28,ok
6-6-22_z1344_y673_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y673_x434.npy,0.04372859001159668,-8,149,28,ok
6-6-22_z1344_y673_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y673_x498.npy,0.051515817642211914,-11,149,28,ok
6-6-22_z1344_y737_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1344_y737_x370.npy,0.04631316661834717,-24,149,28,ok
6-6-22_z1408_y289_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y289_x306.npy,0.20173895359039307,-22,149,28,ok
6-6-22_z1408_y289_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y289_x370.npy,0.2561551332473755,-23,149,28,ok
6-6-22_z1408_y289_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y289_x434.npy,0.1514109969139099,-7,149,28,ok
6-6-22_z1408_y353_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y353_x306.npy,0.14661777019500732,-6,149,28,ok
6-6-22_z1408_y353_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y353_x370.npy,0.1686384081840515,-5,149,28,ok
6-6-22_z1408_y353_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y353_x434.npy,0.18080204725265503,-6,149,28,ok
6-6-22_z1408_y353_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y353_x498.npy,0.16301685571670532,-6,149,28,ok
6-6-22_z1408_y417_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y417_x242.npy,0.11069661378860474,-8,149,28,ok
6-6-22_z1408_y417_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y417_x306.npy,0.1545676589012146,-6,149,28,ok
6-6-22_z1408_y417_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y417_x370.npy,0.1620374321937561,-3,149,28,ok
6-6-22_z1408_y417_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y417_x434.npy,0.16162508726119995,-4,149,28,ok
6-6-22_z1408_y417_x498.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y417_x498.npy,0.14771020412445068,-6,149,28,ok
6-6-22_z1408_y417_x562.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y417_x562.npy,0.10131454467773438,-6,149,28,ok
6-6-22_z1408_y481_x242.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y481_x242.npy,0.09400200843811035,-7,149,28,ok
6-6-22_z1408_y481_x306.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y481_x306.npy,0.13539987802505493,-6,149,28,ok
6-6-22_z1408_y481_x370.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y481_x370.npy,0.14393067359924316,-4,149,28,ok
6-6-22_z1408_y481_x434.npy,Cleaned_NPY_Dataset_22\6-6-22_z1408_y481_x434.npy,0.13029825687408447,-4,149,28,ok
