file,rel_path,porosity,scale_factor,orig_peak,clip_ratio,status
6-6-21_z3392_y389_x521.npy,6-6-21_z3392_y389_x521.npy,0.0868309736251831,0.9556574923547401,36624,0.0,ok
6-6-21_z1856_y581_x307.npy,6-6-21_z1856_y581_x307.npy,0.08683598041534424,0.7398795053377022,47305,0.0,ok
6-6-21_z1024_y336_x502.npy,6-6-21_z1024_y336_x502.npy,0.08684074878692627,0.7260205774975108,48208,0.0,ok
6-6-21_z1408_y510_x500.npy,6-6-21_z1408_y510_x500.npy,0.08688682317733765,0.7748162578588507,45172,0.0,ok
6-6-21_z1472_y510_x500.npy,6-6-21_z1472_y510_x500.npy,0.08688706159591675,0.8069536347497291,43373,0.0,ok
6-6-21_z768_y316_x505.npy,6-6-21_z768_y316_x505.npy,0.08691072463989258,0.7266687428630748,48165,0.0,ok
6-6-21_z1664_y512_x245.npy,6-6-21_z1664_y512_x245.npy,0.08692717552185059,0.7043954274673966,49688,0.0,ok
6-6-21_z1856_y517_x307.npy,6-6-21_z1856_y517_x307.npy,0.08692842721939087,0.755694699341466,46315,0.0,ok
6-6-22_z1472_y446_x240.npy,6-6-22_z1472_y446_x240.npy,0.08700746297836304,0.7894974284940901,44332,0.0,ok
6-6-21_z576_y375_x516.npy,6-6-21_z576_y375_x516.npy,0.08705180883407593,0.7495449191562266,46695,0.0,ok
6-6-21_z1664_y576_x501.npy,6-6-21_z1664_y576_x501.npy,0.08717668056488037,0.7527043592335319,46499,0.0,ok
6-6-21_z448_y248_x453.npy,6-6-21_z448_y248_x453.npy,0.08718335628509521,0.6955761357764617,50318,0.0,ok
6-6-21_z3776_y628_x378.npy,6-6-21_z3776_y628_x378.npy,0.08722275495529175,0.757346258709482,46214,0.0,ok
6-6-22_z3776_y377_x575.npy,6-6-22_z3776_y377_x575.npy,0.08723825216293335,0.8546591131080289,40952,0.0,ok
6-6-22_z3776_y313_x383.npy,6-6-22_z3776_y313_x383.npy,0.08724778890609741,0.8379821390092657,41767,0.0,ok
6-6-22_z1344_y512_x560.npy,6-6-22_z1344_y512_x560.npy,0.0873258113861084,0.8391675457945718,41708,0.0,ok
6-6-21_z1280_y533_x577.npy,6-6-21_z1280_y533_x577.npy,0.08733880519866943,0.7449661572517134,46982,0.0,ok
6-6-21_z1856_y325_x627.npy,6-6-21_z1856_y325_x627.npy,0.08740711212158203,0.6731028116466018,51998,0.0,ok
6-6-22_z3136_y310_x427.npy,6-6-22_z3136_y310_x427.npy,0.08744251728057861,0.8905625811048065,39301,0.0,ok
6-6-22_z2944_y521_x563.npy,6-6-22_z2944_y521_x563.npy,0.08760267496109009,0.8931305501684189,39188,0.0,ok
6-6-21_z3712_y246_x383.npy,6-6-21_z3712_y246_x383.npy,0.08763676881790161,0.7620955450071855,45926,0.0,ok
6-6-21_z3968_y533_x450.npy,6-6-21_z3968_y533_x450.npy,0.08768618106842041,0.8089305937550558,43267,0.0,ok
6-6-20 全部_z2816_y269_x375.npy,6-6-20 全部_z2816_y269_x375.npy,0.08770602941513062,0.8127060790414712,43066,0.0,ok
6-6-21_z896_y382_x630.npy,6-6-21_z896_y382_x630.npy,0.08771920204162598,0.7325547323035707,47778,0.0,ok
6-6-21_z3840_y371_x630.npy,6-6-21_z3840_y371_x630.npy,0.08773529529571533,0.7941009642654566,44075,0.0,ok
6-6-22_z1280_y448_x624.npy,6-6-22_z1280_y448_x624.npy,0.08773994445800781,0.8186177055315168,42755,0.0,ok
6-6-20 全部_z4096_y572_x519.npy,6-6-20 全部_z4096_y572_x519.npy,0.0877947211265564,0.9393703534716444,37259,0.0,ok
6-6-21_z3520_y318_x515.npy,6-6-21_z3520_y318_x515.npy,0.08779585361480713,0.825861255309108,42380,0.0,ok
6-6-22_z1408_y512_x304.npy,6-6-22_z1408_y512_x304.npy,0.08782434463500977,0.8399126490844953,41671,0.0,ok
6-6-21_z1472_y574_x436.npy,6-6-21_z1472_y574_x436.npy,0.08783423900604248,0.7921957402503339,44181,0.0,ok
6-6-21_z576_y311_x452.npy,6-6-21_z576_y311_x452.npy,0.08783811330795288,0.7195279896387969,48643,0.0,ok
6-6-21_z1216_y536_x576.npy,6-6-21_z1216_y536_x576.npy,0.08790099620819092,0.744015985714893,47042,0.0,ok
6-6-20 全部_z3904_y503_x589.npy,6-6-20 全部_z3904_y503_x589.npy,0.08791929483413696,0.9381868868278561,37306,0.0,ok
6-6-21_z1536_y510_x500.npy,6-6-21_z1536_y510_x500.npy,0.0879204273223877,0.8318478906714201,42075,0.0,ok
6-6-21_z3392_y453_x393.npy,6-6-21_z3392_y453_x393.npy,0.08792221546173096,0.8424397053868001,41546,0.0,ok
6-6-21_z1792_y452_x245.npy,6-6-21_z1792_y452_x245.npy,0.08795517683029175,0.6846099679211329,51124,0.0,ok
6-6-21_z640_y561_x254.npy,6-6-21_z640_y561_x254.npy,0.08796870708465576,0.665513110608279,52591,0.0,ok
6-6-21_z5696_y389_x430.npy,6-6-21_z5696_y389_x430.npy,0.08800697326660156,0.8420343550016841,41566,0.0,ok
6-6-21_z2304_y396_x312.npy,6-6-21_z2304_y396_x312.npy,0.08803677558898926,0.7515406583496167,46571,0.0,ok
6-6-21_z5632_y389_x398.npy,6-6-21_z5632_y389_x398.npy,0.08811825513839722,0.8072886633606273,43355,0.0,ok
6-6-21_z576_y503_x644.npy,6-6-21_z576_y503_x644.npy,0.08819490671157837,0.738599193871737,47387,0.0,ok
6-6-21_z576_y375_x324.npy,6-6-21_z576_y375_x324.npy,0.08822041749954224,0.7085450533433204,49397,0.0,ok
6-6-21_z576_y439_x644.npy,6-6-21_z576_y439_x644.npy,0.08824950456619263,0.7341989889031068,47671,0.0,ok
6-6-21_z1536_y510_x372.npy,6-6-21_z1536_y510_x372.npy,0.08826524019241333,0.794461468618772,44055,0.0,ok
6-6-21_z1408_y574_x372.npy,6-6-21_z1408_y574_x372.npy,0.08829140663146973,0.7077283940631698,49454,0.0,ok
6-6-21_z1920_y326_x628.npy,6-6-21_z1920_y326_x628.npy,0.0883379578590393,0.68428873074216,51148,0.0,ok
6-6-21_z1280_y277_x513.npy,6-6-21_z1280_y277_x513.npy,0.08835530281066895,0.6675567423230975,52430,0.0,ok
6-6-21_z640_y305_x446.npy,6-6-21_z640_y305_x446.npy,0.08839637041091919,0.7189367951851776,48683,0.0,ok
6-6-22_z1280_y448_x304.npy,6-6-22_z1280_y448_x304.npy,0.08845019340515137,0.8601833419351668,40689,0.0,ok
6-6-22_z3136_y246_x555.npy,6-6-22_z3136_y246_x555.npy,0.08852088451385498,0.7875433148823185,44442,0.0,ok
6-6-22_z2880_y513_x507.npy,6-6-22_z2880_y513_x507.npy,0.08855533599853516,0.8621326699017169,40597,0.0,ok
6-6-22_z2944_y521_x499.npy,6-6-22_z2944_y521_x499.npy,0.08860433101654053,0.8931305501684189,39188,0.0,ok
6-6-21_z640_y497_x510.npy,6-6-21_z640_y497_x510.npy,0.08862864971160889,0.7488873673399521,46736,0.0,ok
6-6-21_z640_y433_x574.npy,6-6-21_z640_y433_x574.npy,0.08866280317306519,0.7437630158527774,47058,0.0,ok
6-6-22_z1536_y638_x304.npy,6-6-22_z1536_y638_x304.npy,0.08866685628890991,0.6975446428571429,50176,0.0,ok
6-6-21_z1728_y515_x245.npy,6-6-21_z1728_y515_x245.npy,0.08872705698013306,0.6991470406104553,50061,0.0,ok
6-6-22_z1216_y448_x624.npy,6-6-22_z1216_y448_x624.npy,0.0887792706489563,0.8123476848090982,43085,0.0,ok
6-6-20 全部_z4032_y378_x585.npy,6-6-20 全部_z4032_y378_x585.npy,0.0888248085975647,0.9510869565217391,36800,0.0,ok
6-6-22_z2944_y585_x307.npy,6-6-22_z2944_y585_x307.npy,0.08885401487350464,0.7171396373322405,48805,0.0,ok
6-6-21_z1920_y262_x564.npy,6-6-21_z1920_y262_x564.npy,0.08889251947402954,0.6592330294582988,53092,0.0,ok
6-6-21_z3456_y389_x516.npy,6-6-21_z3456_y389_x516.npy,0.0889243483543396,0.9267840593141798,37765,0.0,ok
6-6-22_z3776_y313_x575.npy,6-6-22_z3776_y313_x575.npy,0.08896183967590332,0.8318083513558476,42077,0.0,ok
6-6-22_z3904_y431_x575.npy,6-6-22_z3904_y431_x575.npy,0.08897125720977783,0.8598874775815051,40703,0.0,ok
6-6-21_z640_y433_x382.npy,6-6-21_z640_y433_x382.npy,0.08922970294952393,0.7397387665384453,47314,0.0,ok
6-6-21_z3328_y269_x394.npy,6-6-21_z3328_y269_x394.npy,0.08925735950469971,0.6789919878945428,51547,0.0,ok
6-6-21_z1472_y446_x436.npy,6-6-21_z1472_y446_x436.npy,0.08927923440933228,0.8021635496883022,43632,0.0,ok
6-6-21_z2368_y462_x312.npy,6-6-21_z2368_y462_x312.npy,0.08928424119949341,0.7677458980433447,45588,0.0,ok
6-6-21_z3456_y325_x580.npy,6-6-21_z3456_y325_x580.npy,0.0893164873123169,0.8825235129478807,39659,0.0,ok
6-6-21_z3904_y441_x553.npy,6-6-21_z3904_y441_x553.npy,0.08932256698608398,0.7941009642654566,44075,0.0,ok
6-6-21_z1984_y391_x372.npy,6-6-21_z1984_y391_x372.npy,0.08935266733169556,0.7486631016042781,46750,0.0,ok
6-6-22_z3904_y239_x511.npy,6-6-22_z3904_y239_x511.npy,0.08935391902923584,0.8281475522324492,42263,0.0,ok
6-6-22_z1408_y384_x624.npy,6-6-22_z1408_y384_x624.npy,0.0895807147026062,0.8091924259588931,43253,0.0,ok
6-6-22_z2880_y513_x251.npy,6-6-22_z2880_y513_x251.npy,0.08964139223098755,0.7400359446030236,47295,0.0,ok
6-6-21_z3776_y436_x442.npy,6-6-21_z3776_y436_x442.npy,0.08968299627304077,0.8479709267110842,41275,0.0,ok
6-6-21_z640_y369_x382.npy,6-6-21_z640_y369_x382.npy,0.08977317810058594,0.7142274100073464,49004,0.0,ok
6-6-21_z1344_y448_x385.npy,6-6-21_z1344_y448_x385.npy,0.08981317281723022,0.7515729347849428,46569,0.0,ok
6-6-21_z3840_y435_x502.npy,6-6-21_z3840_y435_x502.npy,0.08981657028198242,0.8265438658637383,42345,0.0,ok
6-6-21_z3904_y441_x233.npy,6-6-21_z3904_y441_x233.npy,0.08996981382369995,0.7021626609958672,49846,0.0,ok
6-6-20 全部_z4032_y570_x521.npy,6-6-20 全部_z4032_y570_x521.npy,0.09008991718292236,0.9553183939733056,36637,0.0,ok
6-6-21_z1536_y446_x436.npy,6-6-21_z1536_y446_x436.npy,0.09013497829437256,0.8342868039664378,41952,0.0,ok
6-6-21_z1408_y446_x500.npy,6-6-21_z1408_y446_x500.npy,0.09016740322113037,0.7810407926448273,44812,0.0,ok
6-6-21_z1216_y280_x448.npy,6-6-21_z1216_y280_x448.npy,0.09022021293640137,0.6625901595895727,52823,0.0,ok
6-6-20 全部_z3840_y659_x464.npy,6-6-20 全部_z3840_y659_x464.npy,0.09025126695632935,0.5841901455468019,59912,0.0,ok
6-6-22_z3840_y367_x575.npy,6-6-22_z3840_y367_x575.npy,0.09025251865386963,0.8578431372549019,40800,0.0,ok
6-6-22_z3840_y367_x511.npy,6-6-22_z3840_y367_x511.npy,0.09025877714157104,0.8564786492108161,40865,0.0,ok
6-6-21_z3776_y436_x250.npy,6-6-21_z3776_y436_x250.npy,0.09033757448196411,0.6830467789465468,51241,0.0,ok
6-6-21_z1280_y405_x449.npy,6-6-21_z1280_y405_x449.npy,0.090370774269104,0.7462050144976974,46904,0.0,ok
6-6-22_z2880_y513_x571.npy,6-6-22_z2880_y513_x571.npy,0.09042507410049438,0.8604582554823483,40676,0.0,ok
6-6-21_z896_y446_x630.npy,6-6-21_z896_y446_x630.npy,0.09044313430786133,0.7423275148995737,47149,0.0,ok
6-6-21_z1792_y260_x501.npy,6-6-21_z1792_y260_x501.npy,0.09045886993408203,0.6177306341446196,56659,0.0,ok
6-6-22_z3008_y568_x315.npy,6-6-22_z3008_y568_x315.npy,0.09052878618240356,0.7171396373322405,48805,0.0,ok
6-6-21_z3392_y389_x585.npy,6-6-21_z3392_y389_x585.npy,0.09057223796844482,0.9988014382740711,35042,0.0,ok
6-6-22_z3264_y378_x471.npy,6-6-22_z3264_y378_x471.npy,0.09067517518997192,0.9116007709537949,38394,0.0,ok
6-6-21_z1216_y472_x576.npy,6-6-21_z1216_y472_x576.npy,0.09071600437164307,0.7512664205374775,46588,0.0,ok
6-6-22_z3776_y377_x511.npy,6-6-22_z3776_y377_x511.npy,0.09071856737136841,0.8680555555555556,40320,0.0,ok
6-6-21_z640_y625_x382.npy,6-6-21_z640_y625_x382.npy,0.09072023630142212,0.7003221481881665,49977,0.0,ok
6-6-21_z384_y568_x265.npy,6-6-21_z384_y568_x265.npy,0.09073120355606079,0.7007287579082245,49948,0.0,ok
6-6-21_z3392_y389_x649.npy,6-6-21_z3392_y389_x649.npy,0.0907745361328125,0.9988014382740711,35042,0.0,ok
6-6-21_z3456_y389_x452.npy,6-6-21_z3456_y389_x452.npy,0.09077721834182739,0.8524733906520203,41057,0.0,ok
6-6-21_z3520_y446_x515.npy,6-6-21_z3520_y446_x515.npy,0.0908474326133728,0.8697164724299878,40243,0.0,ok
6-6-21_z640_y497_x254.npy,6-6-21_z640_y497_x254.npy,0.0908592939376831,0.6763938544786936,51745,0.0,ok
6-6-21_z640_y369_x574.npy,6-6-21_z640_y369_x574.npy,0.09098023176193237,0.7276658558389987,48099,0.0,ok
6-6-21_z5568_y328_x372.npy,6-6-21_z5568_y328_x372.npy,0.09104794263839722,0.772524610426875,45306,0.0,ok
6-6-21_z3776_y308_x570.npy,6-6-21_z3776_y308_x570.npy,0.09109675884246826,0.7847005806784297,44603,0.0,ok
6-6-21_z448_y248_x389.npy,6-6-21_z448_y248_x389.npy,0.09118390083312988,0.6955761357764617,50318,0.0,ok
6-6-22_z2944_y393_x307.npy,6-6-22_z2944_y393_x307.npy,0.09120815992355347,0.8543253270845538,40968,0.0,ok
6-6-21_z3776_y628_x506.npy,6-6-21_z3776_y628_x506.npy,0.09128880500793457,0.8284415830335163,42248,0.0,ok
6-6-21_z768_y316_x569.npy,6-6-21_z768_y316_x569.npy,0.09135723114013672,0.6960049316920874,50287,0.0,ok
6-6-21_z1984_y327_x372.npy,6-6-21_z1984_y327_x372.npy,0.09144222736358643,0.6950098294247304,50359,0.0,ok
6-6-21_z576_y439_x452.npy,6-6-21_z576_y439_x452.npy,0.09148091077804565,0.7478153109843386,46803,0.0,ok
6-6-21_z704_y315_x571.npy,6-6-21_z704_y315_x571.npy,0.09148168563842773,0.6960049316920874,50287,0.0,ok
6-6-22_z3200_y313_x488.npy,6-6-22_z3200_y313_x488.npy,0.09149980545043945,0.8793969849246231,39800,0.0,ok
6-6-20 全部_z2752_y333_x374.npy,6-6-20 全部_z2752_y333_x374.npy,0.09150439500808716,0.8523903460704805,41061,0.0,ok
6-6-21_z3456_y453_x388.npy,6-6-21_z3456_y453_x388.npy,0.09161758422851562,0.8318676617388411,42074,0.0,ok
6-6-21_z1536_y574_x308.npy,6-6-21_z1536_y574_x308.npy,0.09166586399078369,0.6871233091858571,50937,0.0,ok
6-6-22_z3968_y247_x511.npy,6-6-22_z3968_y247_x511.npy,0.09168434143066406,0.816174241540937,42883,0.0,ok
6-6-21_z3712_y630_x447.npy,6-6-21_z3712_y630_x447.npy,0.09174036979675293,0.8246742536698004,42441,0.0,ok
6-6-22_z3776_y441_x639.npy,6-6-22_z3776_y441_x639.npy,0.09174942970275879,0.8352225271447321,41905,0.0,ok
6-6-21_z3520_y254_x387.npy,6-6-21_z3520_y254_x387.npy,0.09180295467376709,0.6537046375674717,53541,0.0,ok
6-6-22_z3776_y313_x447.npy,6-6-22_z3776_y313_x447.npy,0.091808021068573,0.8460645909882034,41368,0.0,ok
6-6-21_z960_y385_x566.npy,6-6-21_z960_y385_x566.npy,0.09182024002075195,0.7563152321887763,46277,0.0,ok
6-6-21_z448_y312_x581.npy,6-6-21_z448_y312_x581.npy,0.09189778566360474,0.7295314323828581,47976,0.0,ok
6-6-21_z576_y567_x388.npy,6-6-21_z576_y567_x388.npy,0.09193569421768188,0.7531416767085557,46472,0.0,ok
6-6-20 全部_z2944_y397_x313.npy,6-6-20 全部_z2944_y397_x313.npy,0.09198570251464844,0.8545130496350009,40959,0.0,ok
6-6-22_z3200_y249_x552.npy,6-6-22_z3200_y249_x552.npy,0.09199726581573486,0.7671064743786438,45626,0.0,ok
6-6-22_z1408_y384_x240.npy,6-6-22_z1408_y384_x240.npy,0.09201085567474365,0.7699753607884547,45456,0.0,ok
6-6-21_z1472_y574_x372.npy,6-6-21_z1472_y574_x372.npy,0.0920569896697998,0.713804988477148,49033,0.0,ok
6-6-22_z3968_y375_x255.npy,6-6-22_z3968_y375_x255.npy,0.09216588735580444,0.7535308301756803,46448,0.0,ok
6-6-21_z640_y497_x446.npy,6-6-21_z640_y497_x446.npy,0.09217828512191772,0.7490636704119851,46725,0.0,ok
6-6-20 全部_z3968_y440_x523.npy,6-6-20 全部_z3968_y440_x523.npy,0.09222966432571411,0.9917823746103712,35290,0.0,ok
6-6-21_z3392_y389_x457.npy,6-6-21_z3392_y389_x457.npy,0.09225296974182129,0.8672167298495999,40359,0.0,ok
6-6-22_z1024_y628_x469.npy,6-6-22_z1024_y628_x469.npy,0.0923161506652832,0.8204406938584153,42660,0.0,ok
6-6-22_z1472_y382_x240.npy,6-6-22_z1472_y382_x240.npy,0.09232383966445923,0.74754378470739,46820,0.0,ok
6-6-21_z1536_y510_x436.npy,6-6-21_z1536_y510_x436.npy,0.0924384593963623,0.8455944529003889,41391,0.0,ok
6-6-20 全部_z4096_y444_x647.npy,6-6-20 全部_z4096_y444_x647.npy,0.09244012832641602,0.9351537659978091,37427,0.0,ok
6-6-21_z5568_y456_x372.npy,6-6-21_z5568_y456_x372.npy,0.09245359897613525,0.8093046916549125,43247,0.0,ok
6-6-22_z1344_y384_x624.npy,6-6-22_z1344_y384_x624.npy,0.09254199266433716,0.8212299678547127,42619,0.0,ok
6-6-22_z448_y434_x207.npy,6-6-22_z448_y434_x207.npy,0.09261101484298706,0.7290147885857113,48010,0.0,ok
6-6-22_z1344_y448_x304.npy,6-6-22_z1344_y448_x304.npy,0.0926140546798706,0.8424194285989361,41547,0.0,ok
6-6-21_z1216_y344_x320.npy,6-6-21_z1216_y344_x320.npy,0.09261751174926758,0.6696642112312254,52265,0.0,ok
6-6-21_z1728_y323_x373.npy,6-6-21_z1728_y323_x373.npy,0.09264671802520752,0.6790183334950044,51545,0.0,ok
6-6-21_z1280_y405_x513.npy,6-6-21_z1280_y405_x513.npy,0.09266340732574463,0.7693998681028797,45490,0.0,ok
6-6-21_z1280_y469_x513.npy,6-6-21_z1280_y469_x513.npy,0.0926973819732666,0.7529148560857032,46486,0.0,ok
6-6-22_z3712_y318_x318.npy,6-6-22_z3712_y318_x318.npy,0.09282296895980835,0.8185411258448514,42759,0.0,ok
6-6-22_z3776_y313_x511.npy,6-6-22_z3776_y313_x511.npy,0.09282827377319336,0.8445945945945946,41440,0.0,ok
6-6-21_z5568_y392_x372.npy,6-6-21_z5568_y392_x372.npy,0.09283280372619629,0.7988131918292822,43815,0.0,ok
6-6-22_z2880_y641_x315.npy,6-6-22_z2880_y641_x315.npy,0.09285235404968262,0.6498329001113999,53860,0.0,ok
6-6-21_z576_y567_x516.npy,6-6-21_z576_y567_x516.npy,0.09299081563949585,0.7552544128436408,46342,0.0,ok
6-6-21_z1600_y318_x373.npy,6-6-21_z1600_y318_x373.npy,0.0930556058883667,0.6384531192995258,54820,0.0,ok
6-6-21_z3648_y312_x320.npy,6-6-21_z3648_y312_x320.npy,0.093089759349823,0.6685641152986571,52351,0.0,ok
6-6-21_z3392_y325_x393.npy,6-6-21_z3392_y325_x393.npy,0.0932391881942749,0.7737884683409976,45232,0.0,ok
6-6-21_z1152_y344_x447.npy,6-6-21_z1152_y344_x447.npy,0.09324198961257935,0.7180665545115096,48742,0.0,ok
6-6-21_z1472_y446_x500.npy,6-6-21_z1472_y446_x500.npy,0.09324932098388672,0.7891058303647923,44354,0.0,ok
6-6-20 全部_z3904_y375_x589.npy,6-6-20 全部_z3904_y375_x589.npy,0.09325927495956421,0.9839199370291241,35572,0.0,ok
6-6-21_z2432_y463_x313.npy,6-6-21_z2432_y463_x313.npy,0.09329080581665039,0.782385157035878,44735,0.0,ok
6-6-21_z1984_y583_x308.npy,6-6-21_z1984_y583_x308.npy,0.09332484006881714,0.6902672320283996,50705,0.0,ok
6-6-21_z5568_y584_x500.npy,6-6-21_z5568_y584_x500.npy,0.09333193302154541,0.8112179858616294,43145,0.0,ok
6-6-21_z704_y379_x571.npy,6-6-21_z704_y379_x571.npy,0.09334981441497803,0.7133539866297082,49064,0.0,ok
6-6-21_z3456_y325_x516.npy,6-6-21_z3456_y325_x516.npy,0.09335476160049438,0.8574228319451249,40820,0.0,ok
6-6-21_z1152_y536_x511.npy,6-6-21_z1152_y536_x511.npy,0.09340393543243408,0.740772096173383,47248,0.0,ok
6-6-22_z1216_y576_x496.npy,6-6-22_z1216_y576_x496.npy,0.09349846839904785,0.831887433746108,42073,0.0,ok
6-6-21_z1280_y341_x577.npy,6-6-21_z1280_y341_x577.npy,0.09352731704711914,0.7582158098828015,46161,0.0,ok
6-6-21_z5440_y533_x431.npy,6-6-21_z5440_y533_x431.npy,0.09361201524734497,0.8044867374614996,43506,0.0,ok
6-6-22_z3136_y310_x491.npy,6-6-22_z3136_y310_x491.npy,0.09364795684814453,0.8793969849246231,39800,0.0,ok
6-6-21_z3648_y632_x384.npy,6-6-21_z3648_y632_x384.npy,0.09365755319595337,0.7447600808596659,46995,0.0,ok
6-6-22_z3200_y249_x424.npy,6-6-22_z3200_y249_x424.npy,0.093677818775177,0.824713117651217,42439,0.0,ok
6-6-21_z640_y305_x382.npy,6-6-21_z640_y305_x382.npy,0.09368330240249634,0.7080290494204277,49433,0.0,ok
6-6-21_z5696_y325_x430.npy,6-6-21_z5696_y325_x430.npy,0.09379255771636963,0.7713498622589532,45375,0.0,ok
6-6-22_z1600_y574_x496.npy,6-6-22_z1600_y574_x496.npy,0.09379750490188599,0.8388859594458559,41722,0.0,ok
6-6-22_z960_y628_x341.npy,6-6-22_z960_y628_x341.npy,0.09383386373519897,0.7474479989749284,46826,0.0,ok
6-6-22_z1216_y448_x304.npy,6-6-22_z1216_y448_x304.npy,0.09384411573410034,0.8754596162985567,39979,0.0,ok
6-6-21_z5440_y341_x367.npy,6-6-21_z5440_y341_x367.npy,0.09386581182479858,0.7506219438963713,46628,0.0,ok
6-6-21_z1280_y469_x449.npy,6-6-21_z1280_y469_x449.npy,0.09388446807861328,0.7512664205374775,46588,0.0,ok
6-6-21_z1920_y646_x372.npy,6-6-21_z1920_y646_x372.npy,0.0939333438873291,0.6952169076751946,50344,0.0,ok
6-6-21_z640_y561_x318.npy,6-6-21_z640_y561_x318.npy,0.09393727779388428,0.6763938544786936,51745,0.0,ok
6-6-21_z2048_y264_x375.npy,6-6-21_z2048_y264_x375.npy,0.09399986267089844,0.6140781809249772,56996,0.0,ok
6-6-22_z2944_y457_x435.npy,6-6-22_z2944_y457_x435.npy,0.09400433301925659,0.9002057613168725,38880,0.0,ok
6-6-21_z1408_y446_x436.npy,6-6-21_z1408_y446_x436.npy,0.09409737586975098,0.7800485858833494,44869,0.0,ok
6-6-21_z576_y375_x580.npy,6-6-21_z576_y375_x580.npy,0.09418416023254395,0.7437630158527774,47058,0.0,ok
6-6-21_z512_y376_x453.npy,6-6-21_z512_y376_x453.npy,0.09426873922348022,0.7324320930816557,47786,0.0,ok
6-6-21_z1984_y647_x372.npy,6-6-21_z1984_y647_x372.npy,0.09430193901062012,0.6899678672107556,50727,0.0,ok
6-6-21_z1280_y405_x577.npy,6-6-21_z1280_y405_x577.npy,0.09447753429412842,0.7702464788732394,45440,0.0,ok
6-6-22_z3008_y696_x443.npy,6-6-22_z3008_y696_x443.npy,0.09448039531707764,0.7667367683140554,45648,0.0,ok
6-6-22_z3904_y431_x511.npy,6-6-22_z3904_y431_x511.npy,0.09449881315231323,0.8564786492108161,40865,0.0,ok
6-6-22_z1216_y576_x560.npy,6-6-22_z1216_y576_x560.npy,0.09457814693450928,0.8156606851549756,42910,0.0,ok
6-6-21_z1536_y638_x436.npy,6-6-21_z1536_y638_x436.npy,0.09470868110656738,0.7347692824453121,47634,0.0,ok
6-6-21_z1216_y344_x384.npy,6-6-21_z1216_y344_x384.npy,0.09472388029098511,0.7085307097453338,49398,0.0,ok
6-6-21_z3776_y436_x378.npy,6-6-21_z3776_y436_x378.npy,0.09474915266036987,0.8120084448878269,43103,0.0,ok
6-6-21_z1024_y400_x566.npy,6-6-21_z1024_y400_x566.npy,0.09475642442703247,0.7575429635080733,46202,0.0,ok
6-6-20 全部_z2944_y461_x313.npy,6-6-20 全部_z2944_y461_x313.npy,0.09488803148269653,0.8072141885191079,43359,0.0,ok
6-6-21_z1216_y280_x512.npy,6-6-21_z1216_y280_x512.npy,0.09490573406219482,0.6625901595895727,52823,0.0,ok
6-6-20 全部_z3968_y440_x651.npy,6-6-20 全部_z3968_y440_x651.npy,0.0949586033821106,0.9282342332785233,37706,0.0,ok
6-6-21_z1280_y341_x449.npy,6-6-21_z1280_y341_x449.npy,0.09497964382171631,0.7237835266869326,48357,0.0,ok
6-6-21_z1216_y408_x448.npy,6-6-21_z1216_y408_x448.npy,0.09498953819274902,0.74289474242778,47113,0.0,ok
6-6-21_z3392_y325_x457.npy,6-6-21_z3392_y325_x457.npy,0.09508222341537476,0.8169934640522876,42840,0.0,ok
6-6-21_z3392_y261_x585.npy,6-6-21_z3392_y261_x585.npy,0.09513503313064575,0.7515083846864062,46573,0.0,ok
6-6-21_z5504_y532_x513.npy,6-6-21_z5504_y532_x513.npy,0.09515619277954102,0.793506846830507,44108,0.0,ok
6-6-22_z3904_y367_x447.npy,6-6-22_z3904_y367_x447.npy,0.09516334533691406,0.8461259518916959,41365,0.0,ok
6-6-21_z3456_y581_x580.npy,6-6-21_z3456_y581_x580.npy,0.09522205591201782,0.7862341629975739,44516,0.0,ok
6-6-21_z1472_y510_x436.npy,6-6-21_z1472_y510_x436.npy,0.09524029493331909,0.8021635496883022,43632,0.0,ok
6-6-21_z3712_y310_x383.npy,6-6-21_z3712_y310_x383.npy,0.09525907039642334,0.7763114117777531,45085,0.0,ok
6-6-21_z3968_y469_x514.npy,6-6-21_z3968_y469_x514.npy,0.09529531002044678,0.7961059048312256,43964,0.0,ok
6-6-21_z576_y567_x260.npy,6-6-21_z576_y567_x260.npy,0.09533458948135376,0.6727017624786177,52029,0.0,ok
6-6-20 全部_z3968_y376_x587.npy,6-6-20 全部_z3968_y376_x587.npy,0.09534436464309692,0.9839199370291241,35572,0.0,ok
6-6-22_z3840_y303_x575.npy,6-6-22_z3840_y303_x575.npy,0.09537070989608765,0.8281475522324492,42263,0.0,ok
6-6-22_z3712_y382_x382.npy,6-6-22_z3712_y382_x382.npy,0.09537875652313232,0.8528057308545114,41041,0.0,ok
6-6-22_z2816_y520_x595.npy,6-6-22_z2816_y520_x595.npy,0.09539991617202759,0.847457627118644,41300,0.0,ok
6-6-21_z1984_y519_x308.npy,6-6-21_z1984_y519_x308.npy,0.09541505575180054,0.6902672320283996,50705,0.0,ok
6-6-20 全部_z2880_y525_x376.npy,6-6-20 全部_z2880_y525_x376.npy,0.09545409679412842,0.7846126255380201,44608,0.0,ok
6-6-21_z3392_y389_x393.npy,6-6-21_z3392_y389_x393.npy,0.09552133083343506,0.8078849571820973,43323,0.0,ok
6-6-22_z1344_y512_x368.npy,6-6-22_z1344_y512_x368.npy,0.09553760290145874,0.8513329441525589,41112,0.0,ok
