Epoch,Global_Step,Time,LR,VAE_Total_Loss,Rec_Loss(L1),P_Loss(LPIPS),KL_Loss,G_Loss(Adv),D_Weight,D_Loss(Disc),Logits_Real,Logits_Fake
7,7164,2026-01-25 16:27:43,4.50e-06,1.230653,0.065648,0.316406,49127.164062,0.726562,1.1003,0.992188,-0.7109,-0.7266
7,7165,2026-01-25 16:27:47,4.50e-06,3.211385,0.084985,0.234375,46906.398438,0.687500,4.1384,0.988281,-0.6680,-0.6875
7,7166,2026-01-25 16:27:50,4.50e-06,1.560160,0.059773,0.257812,46780.031250,0.656250,1.8222,0.996094,-0.6445,-0.6562
7,7167,2026-01-25 16:27:53,4.50e-06,1.788740,0.034133,0.241211,47264.296875,0.656250,2.2341,1.000000,-0.6562,-0.6562
7,7168,2026-01-25 16:27:56,4.50e-06,5.110689,0.055196,0.220703,48631.875000,0.636719,7.5169,1.000000,-0.6406,-0.6367
7,7169,2026-01-25 16:28:00,4.50e-06,7.738348,0.061732,0.253906,49559.031250,0.628906,11.7238,1.000000,-0.6328,-0.6289
7,7170,2026-01-25 16:28:03,4.50e-06,6.666858,0.068142,0.238281,48750.015625,0.628906,10.0360,1.015625,-0.6562,-0.6289
7,7171,2026-01-25 16:28:06,4.50e-06,8.142744,0.100781,0.298828,46110.996094,0.636719,12.0886,0.960938,-0.5586,-0.6367
7,7172,2026-01-25 16:28:09,4.50e-06,8.251656,0.086459,0.275391,48325.601562,0.656250,11.9489,1.007812,-0.6719,-0.6562
7,7173,2026-01-25 16:28:12,4.50e-06,7.477162,0.103138,0.287109,48999.585938,0.675781,10.4145,1.007812,-0.6914,-0.6758
7,7174,2026-01-25 16:28:16,4.50e-06,19.483700,0.076437,0.267578,45978.804688,0.691406,27.6158,1.007812,-0.7031,-0.6914
7,7175,2026-01-25 16:28:19,4.50e-06,13.135167,0.084800,0.318359,42267.078125,0.699219,18.1485,1.007812,-0.7188,-0.6992
7,7176,2026-01-25 16:28:22,4.50e-06,5.259506,0.104455,0.285156,46580.105469,0.714844,6.7474,0.785156,-0.0146,-0.7148
7,7177,2026-01-25 16:28:25,4.50e-06,15.852115,0.085139,0.269531,45777.046875,0.832031,18.5710,1.000000,-0.8359,-0.8320
7,7178,2026-01-25 16:28:29,4.50e-06,8.810709,0.096436,0.283203,47275.570312,0.894531,9.3723,1.007812,-0.9062,-0.8945
7,7179,2026-01-25 16:28:32,4.50e-06,9.458215,0.061748,0.269531,48923.292969,0.929688,9.7646,1.000000,-0.9297,-0.9297
7,7180,2026-01-25 16:28:35,4.50e-06,8.183887,0.062026,0.267578,48069.328125,0.933594,8.3615,1.000000,-0.9336,-0.9336
7,7181,2026-01-25 16:28:38,4.50e-06,20.841299,0.060915,0.238281,48012.007812,0.921875,22.2309,1.000000,-0.9219,-0.9219
7,7182,2026-01-25 16:28:42,4.50e-06,24.287943,0.050950,0.239258,48576.339844,0.914062,26.2008,1.007812,-0.9180,-0.9141
7,7183,2026-01-25 16:28:45,4.50e-06,10.346948,0.063833,0.244141,49789.734375,0.902344,11.0703,1.000000,-0.9062,-0.9023
7,7184,2026-01-25 16:28:48,4.50e-06,7.876976,0.068908,0.242188,48670.609375,0.894531,8.4035,1.000000,-0.8945,-0.8945
7,7185,2026-01-25 16:28:51,4.50e-06,9.067860,0.107080,0.308594,48739.054688,0.886719,9.7026,1.000000,-0.8906,-0.8867
7,7186,2026-01-25 16:28:55,4.50e-06,21.512796,0.093846,0.294922,52629.500000,0.894531,23.5558,0.816406,-0.5195,-0.8945
7,7187,2026-01-25 16:28:58,4.50e-06,11.589629,0.060981,0.242188,50270.554688,0.941406,11.9355,1.000000,-0.9414,-0.9414
7,7188,2026-01-25 16:29:01,4.50e-06,2.166231,0.096809,0.300781,47110.066406,0.917969,1.8754,0.773438,-0.2949,-0.9180
7,7189,2026-01-25 16:29:04,4.50e-06,9.301727,0.057800,0.267578,47456.648438,1.023438,8.7244,1.015625,-1.0312,-1.0234
7,7190,2026-01-25 16:29:08,4.50e-06,3.552320,0.071019,0.271484,47988.535156,0.906250,3.4889,0.765625,-0.3926,-0.9062
7,7191,2026-01-25 16:29:11,4.50e-06,2.030446,0.056835,0.248047,50192.503906,0.859375,1.9495,1.007812,-0.8789,-0.8594
7,7192,2026-01-25 16:29:14,4.50e-06,5.844419,0.045711,0.224609,48353.246094,0.863281,6.4009,1.000000,-0.8672,-0.8633
7,7193,2026-01-25 16:29:17,4.50e-06,0.829034,0.051998,0.248047,50843.164062,0.804688,0.5942,1.023438,-0.8516,-0.8047
7,7194,2026-01-25 16:29:21,4.50e-06,0.855562,0.067211,0.242188,48336.492188,0.812500,0.6127,0.984375,-0.7812,-0.8125
7,7195,2026-01-25 16:29:24,4.50e-06,7.725648,0.066135,0.261719,50729.917969,0.855469,8.5883,1.000000,-0.8555,-0.8555
7,7196,2026-01-25 16:29:27,4.50e-06,0.447665,0.091619,0.285156,48585.398438,0.699219,0.0319,0.843750,0.0535,-0.6992
7,7197,2026-01-25 16:29:30,4.50e-06,22.716644,0.101301,0.316406,51673.191406,0.894531,24.8703,1.000000,-0.8984,-0.8945
7,7198,2026-01-25 16:29:34,4.50e-06,1.364966,0.061710,0.267578,49276.632812,0.902344,1.0932,1.007812,-0.9219,-0.9023
7,7199,2026-01-25 16:29:37,4.50e-06,13.973180,0.056084,0.243164,49153.300781,0.929688,14.6552,1.000000,-0.9258,-0.9297
7,7200,2026-01-25 16:29:40,4.50e-06,6.392975,0.070572,0.265625,52411.910156,0.933594,6.4315,1.000000,-0.9336,-0.9336
7,7201,2026-01-25 16:29:43,4.50e-06,4.114059,0.081791,0.269531,51982.441406,0.921875,4.0252,1.007812,-0.9297,-0.9219
7,7202,2026-01-25 16:29:47,4.50e-06,14.027289,0.062526,0.253906,49633.300781,0.906250,15.0745,1.000000,-0.9102,-0.9062
7,7203,2026-01-25 16:29:50,4.50e-06,12.467168,0.075254,0.244141,50600.480469,0.902344,13.4064,1.000000,-0.9023,-0.9023
7,7204,2026-01-25 16:29:53,4.50e-06,10.227073,0.064572,0.237305,49691.796875,0.906250,10.8971,1.000000,-0.9023,-0.9062
7,7205,2026-01-25 16:29:56,4.50e-06,3.497093,0.102170,0.257812,48415.246094,0.894531,3.4529,0.769531,-0.2871,-0.8945
7,7206,2026-01-25 16:29:59,4.50e-06,6.750969,0.079919,0.292969,49086.003906,0.960938,6.5863,1.000000,-0.9609,-0.9609
7,7207,2026-01-25 16:30:03,4.50e-06,29.705545,0.073465,0.259766,48903.687500,0.976562,30.0272,1.000000,-0.9688,-0.9766
7,7208,2026-01-25 16:30:06,4.50e-06,14.928187,0.049169,0.231445,47774.156250,0.921875,15.8371,1.000000,-0.9219,-0.9219
7,7209,2026-01-25 16:30:09,4.50e-06,22.856379,0.060195,0.253906,49121.968750,0.890625,25.2555,1.000000,-0.8945,-0.8906
7,7210,2026-01-25 16:30:12,4.50e-06,27.060232,0.055955,0.250000,50152.128906,0.875000,30.5190,1.000000,-0.8789,-0.8750
7,7211,2026-01-25 16:30:16,4.50e-06,13.341196,0.055428,0.257812,48918.414062,0.871094,14.8997,1.000000,-0.8750,-0.8711
7,7212,2026-01-25 16:30:19,4.50e-06,1.795009,0.063769,0.273438,49479.878906,0.867188,1.6240,1.000000,-0.8750,-0.8672
7,7213,2026-01-25 16:30:22,4.50e-06,9.415689,0.057368,0.273438,45831.457031,0.871094,10.3767,1.000000,-0.8711,-0.8711
7,7214,2026-01-25 16:30:25,4.50e-06,15.849697,0.046802,0.245117,48556.199219,0.863281,17.9654,1.000000,-0.8633,-0.8633
7,7215,2026-01-25 16:30:29,4.50e-06,12.943349,0.053851,0.243164,49327.003906,0.859375,14.6583,1.000000,-0.8633,-0.8594
7,7216,2026-01-25 16:30:32,4.50e-06,30.472178,0.061298,0.230469,49673.398438,0.859375,35.0612,1.000000,-0.8594,-0.8594
7,7217,2026-01-25 16:30:35,4.50e-06,1.494852,0.067416,0.279297,46511.769531,0.847656,1.2996,0.773438,-0.2559,-0.8477
7,7218,2026-01-25 16:30:38,4.50e-06,25.651815,0.052467,0.257812,49574.988281,0.921875,27.4353,1.000000,-0.9219,-0.9219
7,7219,2026-01-25 16:30:42,4.50e-06,15.247753,0.051069,0.273438,48622.476562,0.953125,15.6062,1.000000,-0.9531,-0.9531
7,7220,2026-01-25 16:30:45,4.50e-06,38.663906,0.053720,0.246094,46583.609375,0.941406,40.7024,1.000000,-0.9453,-0.9414
7,7221,2026-01-25 16:30:48,4.50e-06,36.959351,0.146996,0.347656,47452.914062,0.937500,38.8451,0.757812,-0.2324,-0.9375
7,7222,2026-01-25 16:30:51,4.50e-06,32.120285,0.068017,0.261719,47755.511719,1.007812,31.4967,1.015625,-1.0078,-1.0078
7,7223,2026-01-25 16:30:55,4.50e-06,21.963848,0.074391,0.277344,46191.937500,0.894531,24.1086,1.000000,-0.8984,-0.8945
7,7224,2026-01-25 16:30:56,4.50e-06,61.950260,0.058696,0.271484,48285.875000,0.828125,74.3508,1.000000,-0.8320,-0.8281
8,7225,2026-01-25 16:31:02,4.50e-06,15.997675,0.111455,0.245117,48511.703125,0.796875,19.5672,1.007812,-0.8125,-0.7969
8,7226,2026-01-25 16:31:05,4.50e-06,26.413092,0.119839,0.324219,47518.078125,0.785156,33.0145,0.781250,-0.0952,-0.7852
8,7227,2026-01-25 16:31:09,4.50e-06,31.509596,0.100098,0.292969,46413.804688,0.828125,37.5186,1.000000,-0.8320,-0.8281
8,7228,2026-01-25 16:31:12,4.50e-06,13.238293,0.091116,0.273438,50181.574219,0.855469,14.9901,1.000000,-0.8555,-0.8555
8,7229,2026-01-25 16:31:15,4.50e-06,14.309845,0.080358,0.251953,48520.558594,0.863281,16.1350,1.000000,-0.8672,-0.8633
8,7230,2026-01-25 16:31:18,4.50e-06,20.789516,0.069666,0.263672,48951.929688,0.875000,23.3225,1.000000,-0.8750,-0.8750
8,7231,2026-01-25 16:31:21,4.50e-06,26.947395,0.084193,0.245117,49569.007812,0.878906,30.2291,1.000000,-0.8828,-0.8789
8,7232,2026-01-25 16:31:25,4.50e-06,30.308458,0.080776,0.296875,51076.437500,0.878906,33.9965,1.000000,-0.8789,-0.8789
8,7233,2026-01-25 16:31:29,4.50e-06,23.406294,0.098814,0.246094,48641.601562,0.878906,26.1834,1.000000,-0.8789,-0.8789
8,7234,2026-01-25 16:31:32,4.50e-06,33.737507,0.120345,0.257812,50060.148438,0.878906,37.8986,1.000000,-0.8789,-0.8789
8,7235,2026-01-25 16:31:35,4.50e-06,9.741671,0.097887,0.281250,50900.425781,0.875000,10.6419,1.000000,-0.8750,-0.8750
8,7236,2026-01-25 16:31:38,4.50e-06,9.971453,0.086878,0.263672,49096.953125,0.871094,10.9883,0.996094,-0.8672,-0.8711
8,7237,2026-01-25 16:31:42,4.50e-06,7.423318,0.069341,0.265625,49071.496094,0.867188,8.1174,1.000000,-0.8672,-0.8672
8,7238,2026-01-25 16:31:45,4.50e-06,3.590150,0.067073,0.247070,48601.445312,0.855469,3.7727,1.000000,-0.8516,-0.8555
8,7239,2026-01-25 16:31:48,4.50e-06,7.031594,0.053110,0.236328,47951.828125,0.847656,7.8973,1.000000,-0.8516,-0.8477
8,7240,2026-01-25 16:31:51,4.50e-06,4.437754,0.053374,0.255859,46384.726562,0.843750,4.8381,1.000000,-0.8438,-0.8438
8,7241,2026-01-25 16:31:54,4.50e-06,18.934341,0.071764,0.261719,48346.609375,0.839844,22.0904,0.902344,-0.6406,-0.8398
8,7242,2026-01-25 16:31:58,4.50e-06,15.967164,0.074700,0.273438,44873.007812,0.847656,18.3732,1.007812,-0.8594,-0.8477
8,7243,2026-01-25 16:32:01,4.50e-06,17.154583,0.079523,0.289062,45604.109375,0.851562,19.6584,1.007812,-0.8594,-0.8516
8,7244,2026-01-25 16:32:04,4.50e-06,13.223107,0.109835,0.300781,46449.343750,0.855469,14.9229,0.769531,-0.0193,-0.8555
8,7245,2026-01-25 16:32:07,4.50e-06,9.833026,0.104456,0.283203,45412.234375,0.933594,10.0686,1.007812,-0.9531,-0.9336
8,7246,2026-01-25 16:32:11,4.50e-06,3.290854,0.162029,0.285156,44263.480469,0.929688,3.0111,1.015625,-0.9609,-0.9297
8,7247,2026-01-25 16:32:14,4.50e-06,0.641552,0.188782,0.292969,47297.156250,0.660156,0.1704,1.125000,-0.9102,-0.6602
8,7248,2026-01-25 16:32:17,4.50e-06,0.743879,0.219134,0.335938,43596.148438,0.832031,0.1745,1.023438,-0.8789,-0.8320
8,7249,2026-01-25 16:32:20,4.50e-06,0.687462,0.247395,0.326172,46241.742188,0.781250,0.0866,1.031250,-0.8555,-0.7812
8,7250,2026-01-25 16:32:24,4.50e-06,3.932878,0.186214,0.322266,45648.953125,0.863281,3.9138,0.984375,-0.8320,-0.8633
8,7251,2026-01-25 16:32:27,4.50e-06,3.117548,0.164772,0.298828,44820.164062,0.851562,3.0639,0.980469,-0.8164,-0.8516
8,7252,2026-01-25 16:32:30,4.50e-06,2.786157,0.139908,0.298828,45262.148438,0.832031,2.7669,0.988281,-0.8047,-0.8320
8,7253,2026-01-25 16:32:33,4.50e-06,7.919528,0.087543,0.261719,47193.738281,0.808594,9.3039,0.992188,-0.7930,-0.8086
8,7254,2026-01-25 16:32:37,4.50e-06,4.963934,0.061643,0.273438,44161.964844,0.789062,5.8103,0.992188,-0.7734,-0.7891
8,7255,2026-01-25 16:32:40,4.50e-06,13.203875,0.050641,0.267578,47276.707031,0.792969,16.1903,1.000000,-0.7969,-0.7930
8,7256,2026-01-25 16:32:43,4.50e-06,5.005906,0.055618,0.255859,48221.738281,0.785156,5.9176,1.007812,-0.7930,-0.7852
8,7257,2026-01-25 16:32:46,4.50e-06,6.725320,0.078372,0.241211,47142.617188,0.773438,8.2212,1.007812,-0.7930,-0.7734
8,7258,2026-01-25 16:32:50,4.50e-06,2.105176,0.094931,0.263672,49478.476562,0.765625,2.2166,0.968750,-0.7070,-0.7656
8,7259,2026-01-25 16:32:53,4.50e-06,4.319898,0.138777,0.253906,48876.683594,0.785156,4.9396,1.023438,-0.8281,-0.7852
8,7260,2026-01-25 16:32:56,4.50e-06,0.627118,0.142958,0.283203,46356.421875,0.718750,0.2151,1.039062,-0.7930,-0.7188
8,7261,2026-01-25 16:32:59,4.50e-06,4.476111,0.101350,0.234375,46426.234375,0.757812,5.4023,1.007812,-0.7773,-0.7578
8,7262,2026-01-25 16:33:03,4.50e-06,11.785110,0.100055,0.269531,47063.617188,0.761719,14.9247,1.007812,-0.7734,-0.7617
8,7263,2026-01-25 16:33:06,4.50e-06,12.392368,0.137463,0.269531,47240.925781,0.773438,15.4352,0.988281,-0.7461,-0.7734
8,7264,2026-01-25 16:33:09,4.50e-06,1.011430,0.111361,0.265625,47561.593750,0.765625,0.7665,1.007812,-0.7852,-0.7656
8,7265,2026-01-25 16:33:12,4.50e-06,19.580685,0.126448,0.247070,47663.148438,0.765625,25.0247,1.007812,-0.7812,-0.7656
8,7266,2026-01-25 16:33:16,4.50e-06,24.972900,0.073040,0.253906,47637.710938,0.773438,31.8039,1.000000,-0.7734,-0.7734
8,7267,2026-01-25 16:33:19,4.50e-06,28.008541,0.094038,0.294922,47798.289062,0.769531,35.8293,1.007812,-0.7891,-0.7695
8,7268,2026-01-25 16:33:22,4.50e-06,18.751860,0.070723,0.253906,47596.890625,0.773438,23.7636,0.976562,-0.7227,-0.7734
8,7269,2026-01-25 16:33:25,4.50e-06,17.125563,0.080430,0.234375,49476.632812,0.781250,21.4544,0.917969,-0.6211,-0.7812
8,7270,2026-01-25 16:33:29,4.50e-06,9.218318,0.076262,0.257812,47161.441406,0.812500,10.8764,1.000000,-0.8164,-0.8125
8,7271,2026-01-25 16:33:32,4.50e-06,27.839167,0.092020,0.241211,45529.117188,0.828125,33.1597,0.773438,-0.2061,-0.8281
8,7272,2026-01-25 16:33:35,4.50e-06,13.531725,0.058588,0.273438,46721.679688,0.925781,14.2074,1.000000,-0.9297,-0.9258
8,7273,2026-01-25 16:33:38,4.50e-06,44.137642,0.112447,0.255859,45425.007812,0.968750,45.1344,0.753906,-0.0728,-0.9688
8,7274,2026-01-25 16:33:41,4.50e-06,10.634506,0.090514,0.269531,47885.367188,0.960938,10.6423,0.945312,-0.8516,-0.9609
8,7275,2026-01-25 16:33:45,4.50e-06,27.544479,0.072459,0.292969,47397.250000,0.925781,29.3068,1.007812,-0.9336,-0.9258
8,7276,2026-01-25 16:33:48,4.50e-06,20.846725,0.067088,0.283203,49380.777344,0.898438,22.7585,1.000000,-0.9023,-0.8984
8,7277,2026-01-25 16:33:51,4.50e-06,21.091211,0.082250,0.287109,46657.914062,0.878906,23.5238,1.000000,-0.8828,-0.8789
8,7278,2026-01-25 16:33:54,4.50e-06,24.958330,0.082067,0.271484,51171.906250,0.859375,28.5715,1.000000,-0.8672,-0.8594
8,7279,2026-01-25 16:33:58,4.50e-06,8.861290,0.088175,0.251953,52939.140625,0.851562,9.9443,1.000000,-0.8555,-0.8516
8,7280,2026-01-25 16:34:01,4.50e-06,12.203062,0.077509,0.251953,49884.156250,0.843750,14.0133,1.000000,-0.8477,-0.8438
8,7281,2026-01-25 16:34:04,4.50e-06,15.074765,0.087825,0.257812,55364.968750,0.839844,17.4720,1.000000,-0.8398,-0.8398
8,7282,2026-01-25 16:34:07,4.50e-06,0.454105,0.103811,0.292969,50592.003906,0.113770,0.0592,0.898438,0.7617,-0.1138
8,7283,2026-01-25 16:34:11,4.50e-06,0.467571,0.110413,0.289062,52103.292969,0.322266,0.0496,1.296875,-0.9023,-0.3223
8,7284,2026-01-25 16:34:14,4.50e-06,0.425622,0.090367,0.277344,48163.257812,0.273438,0.0357,1.312500,-0.9023,-0.2734
8,7285,2026-01-25 16:34:17,4.50e-06,0.899868,0.102471,0.244141,51015.976562,0.851562,0.5898,1.007812,-0.8711,-0.8516
8,7286,2026-01-25 16:34:20,4.50e-06,0.403774,0.081103,0.230469,51808.457031,0.660156,0.0612,1.085938,-0.8281,-0.6602
8,7287,2026-01-25 16:34:24,4.50e-06,3.957855,0.081699,0.243164,49845.113281,0.824219,4.3473,1.000000,-0.8203,-0.8242
8,7288,2026-01-25 16:34:27,4.50e-06,1.077927,0.056683,0.253906,45838.835938,0.808594,0.8923,0.996094,-0.7930,-0.8086
8,7289,2026-01-25 16:34:30,4.50e-06,5.198211,0.049000,0.257812,46274.394531,0.777344,6.2329,1.000000,-0.7773,-0.7773
8,7290,2026-01-25 16:34:33,4.50e-06,7.143497,0.048864,0.261719,47494.832031,0.765625,8.8626,1.000000,-0.7695,-0.7656
8,7291,2026-01-25 16:34:37,4.50e-06,4.097852,0.063613,0.267578,46389.593750,0.761719,4.8840,0.992188,-0.7500,-0.7617
8,7292,2026-01-25 16:34:40,4.50e-06,18.083082,0.070701,0.261719,48450.222656,0.773438,22.8877,1.007812,-0.7773,-0.7734
8,7293,2026-01-25 16:34:43,4.50e-06,8.846630,0.080013,0.271484,45188.320312,0.781250,10.8159,0.957031,-0.6992,-0.7812
8,7294,2026-01-25 16:34:46,4.50e-06,25.395344,0.079101,0.277344,44953.671875,0.808594,30.9104,1.000000,-0.8164,-0.8086
8,7295,2026-01-25 16:34:50,4.50e-06,28.687010,0.108698,0.271484,44236.457031,0.824219,34.2902,1.007812,-0.8359,-0.8242
8,7296,2026-01-25 16:34:53,4.50e-06,23.595013,0.113545,0.267578,47435.742188,0.843750,27.4565,0.957031,-0.7539,-0.8438
8,7297,2026-01-25 16:34:56,4.50e-06,0.670859,0.098471,0.283203,47840.882812,0.847656,0.2847,0.789062,-0.0635,-0.8477
8,7298,2026-01-25 16:34:59,4.50e-06,5.289530,0.100625,0.277344,49064.152344,0.980469,4.9594,1.007812,-0.9883,-0.9805
8,7299,2026-01-25 16:35:03,4.50e-06,14.006421,0.065624,0.248047,47356.929688,0.933594,14.6160,1.000000,-0.9375,-0.9336
8,7300,2026-01-25 16:35:06,4.50e-06,5.831204,0.090531,0.245117,45231.523438,0.906250,6.0142,1.000000,-0.9062,-0.9062
8,7301,2026-01-25 16:35:09,4.50e-06,6.716894,0.074267,0.261719,51164.406250,0.886719,7.1384,1.000000,-0.8906,-0.8867
8,7302,2026-01-25 16:35:12,4.50e-06,9.276974,0.060233,0.285156,49560.648438,0.882812,10.0611,1.000000,-0.8867,-0.8828
8,7303,2026-01-25 16:35:16,4.50e-06,10.478358,0.051298,0.273438,48555.851562,0.882812,11.4464,1.000000,-0.8867,-0.8828
8,7304,2026-01-25 16:35:19,4.50e-06,19.068691,0.067600,0.248047,50042.570312,0.871094,21.4707,1.000000,-0.8750,-0.8711
8,7305,2026-01-25 16:35:22,4.50e-06,5.398015,0.059640,0.246094,50092.339844,0.863281,5.8407,1.000000,-0.8594,-0.8633
8,7306,2026-01-25 16:35:25,4.50e-06,15.159686,0.077447,0.248047,50213.171875,0.867188,17.0482,1.000000,-0.8672,-0.8672
8,7307,2026-01-25 16:35:28,4.50e-06,2.061646,0.079110,0.235352,49331.265625,0.847656,2.0030,1.007812,-0.8594,-0.8477
8,7308,2026-01-25 16:35:32,4.50e-06,0.532411,0.089975,0.261719,47243.539062,0.738281,0.1808,1.046875,-0.8242,-0.7383
8,7309,2026-01-25 16:35:35,4.50e-06,5.571702,0.055978,0.221680,49891.117188,0.785156,6.6791,1.000000,-0.7773,-0.7852
8,7310,2026-01-25 16:35:38,4.50e-06,5.460173,0.052430,0.257812,49033.507812,0.765625,6.6624,0.996094,-0.7578,-0.7656
8,7311,2026-01-25 16:35:41,4.50e-06,0.401666,0.056319,0.289062,48814.164062,0.326172,0.0229,0.941406,0.1377,-0.3262
8,7312,2026-01-25 16:35:45,4.50e-06,9.383124,0.065164,0.257812,44749.726562,0.792969,11.3692,1.000000,-0.7891,-0.7930
8,7313,2026-01-25 16:35:48,4.50e-06,12.637287,0.048586,0.263672,46871.929688,0.816406,15.0393,1.000000,-0.8164,-0.8164
8,7314,2026-01-25 16:35:51,4.50e-06,2.274785,0.057567,0.292969,48705.851562,0.839844,2.2332,1.000000,-0.8398,-0.8398
8,7315,2026-01-25 16:35:54,4.50e-06,17.274549,0.063634,0.246094,47774.492188,0.835938,20.2372,1.007812,-0.8398,-0.8359
8,7316,2026-01-25 16:35:58,4.50e-06,11.873549,0.082515,0.269531,45778.296875,0.832031,13.7924,0.996094,-0.8281,-0.8320
8,7317,2026-01-25 16:36:01,4.50e-06,7.972602,0.083141,0.253906,48136.820312,0.843750,8.9925,1.007812,-0.8594,-0.8438
8,7318,2026-01-25 16:36:04,4.50e-06,5.967222,0.133934,0.265625,47953.296875,0.843750,6.5419,1.007812,-0.8555,-0.8438
8,7319,2026-01-25 16:36:07,4.50e-06,24.195103,0.092044,0.253906,45141.921875,0.855469,27.8257,1.000000,-0.8594,-0.8555
8,7320,2026-01-25 16:36:11,4.50e-06,15.417421,0.087868,0.253906,46595.140625,0.863281,17.4092,1.000000,-0.8711,-0.8633
8,7321,2026-01-25 16:36:14,4.50e-06,29.306845,0.056873,0.263672,47201.757812,0.871094,33.2216,0.996094,-0.8711,-0.8711
8,7322,2026-01-25 16:36:17,4.50e-06,26.710287,0.097186,0.249023,49156.085938,0.875000,30.0742,1.000000,-0.8750,-0.8750
8,7323,2026-01-25 16:36:20,4.50e-06,28.846897,0.063451,0.261719,49287.703125,0.886719,32.1099,1.000000,-0.8867,-0.8867
8,7324,2026-01-25 16:36:24,4.50e-06,10.597610,0.056634,0.263672,46986.945312,0.886719,11.5373,1.000000,-0.8867,-0.8867
8,7325,2026-01-25 16:36:27,4.50e-06,13.692900,0.061296,0.281250,49500.566406,0.886719,15.0001,0.878906,-0.6484,-0.8867
8,7326,2026-01-25 16:36:30,4.50e-06,10.973279,0.043508,0.273438,46509.332031,0.914062,11.6073,1.000000,-0.9180,-0.9141
8,7327,2026-01-25 16:36:33,4.50e-06,25.597143,0.066583,0.259766,49019.531250,0.917969,27.4756,1.000000,-0.9219,-0.9180
8,7328,2026-01-25 16:36:37,4.50e-06,10.207859,0.071898,0.269531,51156.152344,0.906250,10.8306,1.000000,-0.9062,-0.9062
8,7329,2026-01-25 16:36:40,4.50e-06,34.144161,0.070621,0.251953,50645.574219,0.890625,37.9183,1.000000,-0.8945,-0.8906
8,7330,2026-01-25 16:36:43,4.50e-06,5.090360,0.080230,0.287109,49721.144531,0.859375,5.4380,1.007812,-0.8711,-0.8594
8,7331,2026-01-25 16:36:46,4.50e-06,6.103950,0.077781,0.287109,49555.804688,0.859375,6.6205,1.000000,-0.8633,-0.8594
8,7332,2026-01-25 16:36:50,4.50e-06,0.869017,0.074473,0.275391,47340.585938,0.824219,0.5724,1.007812,-0.8398,-0.8242
8,7333,2026-01-25 16:36:53,4.50e-06,1.249132,0.079049,0.243164,47619.117188,0.804688,1.0927,1.000000,-0.8047,-0.8047
8,7334,2026-01-25 16:36:56,4.50e-06,3.450114,0.048771,0.281250,48208.199219,0.765625,4.0123,1.000000,-0.7617,-0.7656
8,7335,2026-01-25 16:36:59,4.50e-06,5.046042,0.046856,0.273438,47423.375000,0.730469,6.4046,1.000000,-0.7305,-0.7305
8,7336,2026-01-25 16:37:03,4.50e-06,13.772175,0.043653,0.250000,48162.820312,0.718750,18.6857,1.000000,-0.7227,-0.7188
8,7337,2026-01-25 16:37:06,4.50e-06,12.878541,0.072405,0.235352,48772.945312,0.710938,17.6134,1.000000,-0.7188,-0.7109
8,7338,2026-01-25 16:37:09,4.50e-06,22.948505,0.091442,0.269531,48242.898438,0.710938,31.7036,1.000000,-0.7188,-0.7109
8,7339,2026-01-25 16:37:12,4.50e-06,47.462540,0.113084,0.273438,46053.945312,0.714844,65.7906,1.007812,-0.7266,-0.7148
8,7340,2026-01-25 16:37:15,4.50e-06,14.705438,0.116943,0.291016,45963.582031,0.726562,19.6150,1.000000,-0.7266,-0.7266
8,7341,2026-01-25 16:37:19,4.50e-06,19.960943,0.089633,0.267578,43263.656250,0.730469,26.7780,1.000000,-0.7344,-0.7305
8,7342,2026-01-25 16:37:22,4.50e-06,13.213486,0.117686,0.330078,48384.449219,0.742188,17.1349,0.800781,-0.2715,-0.7422
8,7343,2026-01-25 16:37:25,4.50e-06,24.898180,0.082259,0.243164,45400.316406,0.851562,28.8028,1.000000,-0.8594,-0.8516
8,7344,2026-01-25 16:37:28,4.50e-06,15.806629,0.057121,0.227539,46434.121094,0.917969,16.8585,1.000000,-0.9180,-0.9180
8,7345,2026-01-25 16:37:32,4.50e-06,12.702847,0.065035,0.230469,48673.226562,0.941406,13.1279,1.000000,-0.9453,-0.9414
8,7346,2026-01-25 16:37:35,4.50e-06,8.180457,0.050540,0.275391,46884.960938,0.937500,8.3282,1.000000,-0.9414,-0.9375
8,7347,2026-01-25 16:37:38,4.50e-06,30.439846,0.056076,0.259766,50267.500000,0.929688,32.3482,1.000000,-0.9336,-0.9297
8,7348,2026-01-25 16:37:41,4.50e-06,20.502815,0.070492,0.231445,50556.042969,0.894531,22.5261,1.000000,-0.8984,-0.8945
8,7349,2026-01-25 16:37:45,4.50e-06,8.727011,0.073283,0.244141,49091.960938,0.882812,9.4703,1.000000,-0.8789,-0.8828
8,7350,2026-01-25 16:37:48,4.50e-06,8.525720,0.069111,0.253906,47741.875000,0.863281,9.4465,1.000000,-0.8633,-0.8633
8,7351,2026-01-25 16:37:51,4.50e-06,7.235426,0.080624,0.251953,50443.445312,0.832031,8.2358,1.000000,-0.8359,-0.8320
8,7352,2026-01-25 16:37:54,4.50e-06,13.416110,0.085433,0.277344,49770.605469,0.839844,15.4833,0.765625,-0.1475,-0.8398
8,7353,2026-01-25 16:37:58,4.50e-06,10.211387,0.067729,0.259766,47624.742188,0.925781,10.6248,1.000000,-0.9297,-0.9258
